,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
9132,South Carolina,45,7531,330,42.0,Republicans,0,1
9133,South Carolina,45,7653,331,42.0,Republicans,0,1
9134,South Carolina,45,7792,346,42.0,Republicans,0,1
9135,South Carolina,45,7927,355,42.0,Republicans,0,1
9136,South Carolina,45,8030,362,42.0,Republicans,0,1
9137,South Carolina,45,8189,371,42.0,Republicans,0,1
9138,South Carolina,45,8407,380,42.0,Republicans,0,1
9139,South Carolina,45,8661,380,42.0,Republicans,0,1
9140,South Carolina,45,8816,385,42.0,Republicans,0,1
9141,South Carolina,45,8942,391,42.0,Republicans,0,1
9142,South Carolina,45,9056,399,42.0,Republicans,0,1
9143,South Carolina,45,9175,407,42.0,Republicans,0,1
9144,South Carolina,45,9379,416,42.0,Republicans,0,1
9145,South Carolina,45,9638,419,42.0,Republicans,0,1
9146,South Carolina,45,9895,425,42.0,Republicans,0,1
9147,South Carolina,45,10096,435,42.0,Republicans,0,1
9148,South Carolina,45,10178,440,42.0,Republicans,0,1
9149,South Carolina,45,10416,446,42.0,Republicans,0,1
9150,South Carolina,45,10623,466,42.0,Republicans,0,1
9151,South Carolina,45,10788,470,42.0,Republicans,0,1
9152,South Carolina,45,11131,483,42.0,Republicans,0,1
9153,South Carolina,45,11394,487,42.0,Republicans,0,1
9154,South Carolina,45,11861,494,42.0,Republicans,0,1
9155,South Carolina,45,12148,500,42.0,Republicans,0,1
9156,South Carolina,45,12415,501,42.0,Republicans,0,1
9157,South Carolina,45,12651,518,42.0,Republicans,0,1
9158,South Carolina,45,13005,525,42.0,Republicans,0,1
9159,South Carolina,45,13453,538,42.0,Republicans,0,1
9160,South Carolina,45,13916,545,42.0,Republicans,0,1
9161,South Carolina,45,14286,546,42.0,Republicans,0,1
9162,South Carolina,45,14800,557,42.0,Republicans,0,1
9163,South Carolina,45,15228,568,42.0,Republicans,0,1
9164,South Carolina,45,15759,575,42.0,Republicans,0,1
9165,South Carolina,45,16441,588,42.0,Republicans,0,1
9166,South Carolina,45,17170,593,42.0,Republicans,0,1
9167,South Carolina,45,17955,599,42.0,Republicans,0,1
9168,South Carolina,45,18796,600,42.0,Republicans,0,1
9169,South Carolina,45,19381,602,42.0,Republicans,0,1
9170,South Carolina,45,19995,607,42.0,Republicans,0,1
9171,South Carolina,45,20556,617,42.0,Republicans,0,1
9172,South Carolina,45,21548,621,42.0,Republicans,0,1
9173,South Carolina,45,22631,639,42.0,Republicans,0,1
9174,South Carolina,45,23786,644,42.0,Republicans,0,1
9175,South Carolina,45,24693,653,42.0,Republicans,0,1
9176,South Carolina,45,25701,659,42.0,Republicans,0,1
9177,South Carolina,45,26613,673,42.0,Republicans,0,1
9178,South Carolina,45,27897,683,42.0,Republicans,0,1
9179,South Carolina,45,29022,693,42.0,Republicans,0,1
9180,South Carolina,45,30335,694,42.0,Republicans,0,1
9181,South Carolina,45,31939,711,42.0,Republicans,0,1
9182,South Carolina,45,33320,716,42.0,Republicans,0,1
9183,South Carolina,45,34644,720,42.0,Republicans,0,1
9184,South Carolina,45,36399,739,42.0,Republicans,0,1
9185,South Carolina,45,37919,766,42.0,Republicans,0,1
9186,South Carolina,45,39701,784,42.0,Republicans,0,1
9187,South Carolina,45,41532,793,42.0,Republicans,0,1
9188,South Carolina,45,43386,813,42.0,Republicans,0,1
9189,South Carolina,45,44847,820,42.0,Republicans,0,1
9190,South Carolina,45,46380,827,42.0,Republicans,0,1
9191,South Carolina,45,47352,846,42.0,Republicans,0,1
9192,South Carolina,45,48909,884,42.0,Republicans,0,1
9193,South Carolina,45,50691,905,42.0,Republicans,0,1
9194,South Carolina,45,52419,929,42.0,Republicans,0,1
9195,South Carolina,45,54699,951,42.0,Republicans,0,1
9196,South Carolina,45,56648,961,42.0,Republicans,0,1
9197,South Carolina,45,58168,972,42.0,Republicans,0,1
9198,South Carolina,45,60389,993,42.0,Republicans,0,1
9199,South Carolina,45,62245,998,42.0,Republicans,0,1
9200,South Carolina,45,64083,1070,42.0,Republicans,0,1
9201,South Carolina,45,66060,1096,42.0,Republicans,0,1
9202,South Carolina,45,67612,1135,42.0,Republicans,0,1
9203,South Carolina,45,69986,1155,42.0,Republicans,0,1
9204,South Carolina,45,71445,1164,42.0,Republicans,0,1
9205,South Carolina,45,73337,1221,42.0,Republicans,0,1
9206,South Carolina,45,75042,1285,42.0,Republicans,0,1
9207,South Carolina,45,76606,1334,42.0,Republicans,0,1
9208,South Carolina,45,78607,1385,42.0,Republicans,0,1
9209,South Carolina,45,80008,1465,42.0,Republicans,0,1
9210,South Carolina,45,81199,1491,42.0,Republicans,0,1
9211,South Carolina,45,82417,1506,42.0,Republicans,0,1
9212,South Carolina,45,84109,1565,42.0,Republicans,0,1
9213,South Carolina,45,85846,1615,42.0,Republicans,0,1
9214,South Carolina,45,87572,1667,42.0,Republicans,0,1
9215,South Carolina,45,89016,1712,42.0,Republicans,0,1
9216,South Carolina,45,90599,1751,42.0,Republicans,0,1
9217,South Carolina,45,91788,1777,42.0,Republicans,0,1
9218,South Carolina,45,92951,1793,42.0,Republicans,0,1
9219,South Carolina,45,94190,1847,42.0,Republicans,0,1
9220,South Carolina,45,95472,1894,42.0,Republicans,0,1
9221,South Carolina,45,96797,1943,42.0,Republicans,0,1
9222,South Carolina,45,98219,1962,42.0,Republicans,0,1
9223,South Carolina,45,99460,2007,42.0,Republicans,0,1
9224,South Carolina,45,100435,2031,42.0,Republicans,0,1
9225,South Carolina,45,101159,2049,42.0,Republicans,0,1
9226,South Carolina,45,102130,2098,42.0,Republicans,0,1
9227,South Carolina,45,102974,2144,42.0,Republicans,0,1
9228,South Carolina,45,103909,2186,42.0,Republicans,0,1
9229,South Carolina,45,104841,2204,42.0,Republicans,0,1
9230,South Carolina,45,105882,2260,42.0,Republicans,0,1
9231,South Carolina,45,106497,2269,42.0,Republicans,0,1
9232,South Carolina,45,106953,2288,42.0,Republicans,0,1
9233,South Carolina,45,107672,2343,42.0,Republicans,0,1
9234,South Carolina,45,108411,2360,42.0,Republicans,0,1
9235,South Carolina,45,109320,2401,42.0,Republicans,0,1
9236,South Carolina,45,110378,2459,42.0,Republicans,0,1
9237,South Carolina,45,111295,2493,42.0,Republicans,0,1
9238,South Carolina,45,111988,2504,42.0,Republicans,0,1
9239,South Carolina,45,112551,2511,42.0,Republicans,0,1
9240,South Carolina,45,113488,2529,42.0,Republicans,0,1
9241,South Carolina,45,114093,2573,42.0,Republicans,0,1
9242,South Carolina,45,114598,2628,42.0,Republicans,0,1
9243,South Carolina,45,115951,2655,42.0,Republicans,0,1
9244,South Carolina,45,117249,2698,42.0,Republicans,0,1
9245,South Carolina,45,118324,2709,42.0,Republicans,0,1
9246,South Carolina,45,118992,2720,42.0,Republicans,0,1
9247,South Carolina,45,119846,2757,42.0,Republicans,0,1
9248,South Carolina,45,120503,2794,42.0,Republicans,0,1
9249,South Carolina,45,121696,2807,42.0,Republicans,0,1
9250,South Carolina,45,123325,2846,42.0,Republicans,0,1
9251,South Carolina,45,124289,2877,42.0,Republicans,0,1
9252,South Carolina,45,124952,2887,42.0,Republicans,0,1
9253,South Carolina,45,125607,2907,42.0,Republicans,0,1
9254,South Carolina,45,125908,2912,42.0,Republicans,0,1
9255,South Carolina,45,126213,2942,42.0,Republicans,0,1
9256,South Carolina,45,126592,2975,42.0,Republicans,0,1
9257,South Carolina,45,129046,3028,42.0,Republicans,0,1
9258,South Carolina,45,129978,3040,42.0,Republicans,0,1
9259,South Carolina,45,131864,3064,42.0,Republicans,0,1
9260,South Carolina,45,132680,3077,42.0,Republicans,0,1
9261,South Carolina,45,133470,3098,42.0,Republicans,0,1
9262,South Carolina,45,134122,3132,42.0,Republicans,0,1
9263,South Carolina,45,135446,3158,42.0,Republicans,0,1
9264,South Carolina,45,136318,3177,42.0,Republicans,0,1
9265,South Carolina,45,137240,3188,42.0,Republicans,0,1
9266,South Carolina,45,137708,3199,42.0,Republicans,0,1
9267,South Carolina,45,138124,3212,42.0,Republicans,0,1
9268,South Carolina,45,140789,3243,42.0,Republicans,0,1
9269,South Carolina,45,141686,3262,42.0,Republicans,0,1
9270,South Carolina,45,142707,3279,42.0,Republicans,0,1
9271,South Carolina,45,143902,3297,42.0,Republicans,0,1
9272,South Carolina,45,145273,3323,42.0,Republicans,0,1
9273,South Carolina,45,145887,3326,42.0,Republicans,0,1
9274,South Carolina,45,146455,3337,42.0,Republicans,0,1
9275,South Carolina,45,147634,3359,42.0,Republicans,0,1
9276,South Carolina,45,147942,3378,42.0,Republicans,0,1
9277,South Carolina,45,148323,3400,42.0,Republicans,0,1
9278,South Carolina,45,149185,3409,42.0,Republicans,0,1
9279,South Carolina,45,150891,3442,42.0,Republicans,0,1
9280,South Carolina,45,151582,3453,42.0,Republicans,0,1
9281,South Carolina,45,152159,3456,42.0,Republicans,0,1
9282,South Carolina,45,152970,3471,42.0,Republicans,0,1
9283,South Carolina,45,153705,3502,42.0,Republicans,0,1
9284,South Carolina,45,154755,3514,42.0,Republicans,0,1
9285,South Carolina,45,155676,3530,42.0,Republicans,0,1
9286,South Carolina,45,156621,3551,42.0,Republicans,0,1
9287,South Carolina,45,157406,3552,42.0,Republicans,0,1
9288,South Carolina,45,158055,3559,42.0,Republicans,0,1
9289,South Carolina,45,158883,3576,42.0,Republicans,0,1
9290,South Carolina,45,159809,3593,42.0,Republicans,0,1
9291,South Carolina,45,161106,3607,42.0,Republicans,0,1
9292,South Carolina,45,162253,3615,42.0,Republicans,0,1
9293,South Carolina,45,163214,3637,42.0,Republicans,0,1
9294,South Carolina,45,163990,3650,42.0,Republicans,0,1
9295,South Carolina,45,164609,3661,42.0,Republicans,0,1
9296,South Carolina,45,165493,3696,42.0,Republicans,0,1
9297,South Carolina,45,166357,3708,42.0,Republicans,0,1
9298,South Carolina,45,167485,3755,42.0,Republicans,0,1
9299,South Carolina,45,168549,3777,42.0,Republicans,0,1
9300,South Carolina,45,169341,3793,42.0,Republicans,0,1
9301,South Carolina,45,170678,3802,42.0,Republicans,0,1
9302,South Carolina,45,171501,3823,42.0,Republicans,0,1
9303,South Carolina,45,172579,3842,42.0,Republicans,0,1
9304,South Carolina,45,173491,3876,42.0,Republicans,0,1
9305,South Carolina,45,174591,3889,42.0,Republicans,0,1
9306,South Carolina,45,175594,3896,42.0,Republicans,0,1
9307,South Carolina,45,176612,3935,42.0,Republicans,0,1
9308,South Carolina,45,178023,3936,42.0,Republicans,0,1
9309,South Carolina,45,178917,3946,42.0,Republicans,0,1
9310,South Carolina,45,179952,3968,42.0,Republicans,0,1
9311,South Carolina,45,180870,3985,42.0,Republicans,0,1
9312,South Carolina,45,181639,3992,42.0,Republicans,0,1
9313,South Carolina,45,182872,4005,42.0,Republicans,0,1
9314,South Carolina,45,184742,4015,42.0,Republicans,0,1
9315,South Carolina,45,185688,4036,42.0,Republicans,0,1
9316,South Carolina,45,186391,4041,42.0,Republicans,0,1
9317,South Carolina,45,187738,4062,42.0,Republicans,0,1
9318,South Carolina,45,188995,4076,42.0,Republicans,0,1
9319,South Carolina,45,190490,4084,42.0,Republicans,0,1
9320,South Carolina,45,192101,4101,42.0,Republicans,0,1
9321,South Carolina,45,194014,4110,42.0,Republicans,0,1
9322,South Carolina,45,195507,4112,42.0,Republicans,0,1
9323,South Carolina,45,196617,4143,42.0,Republicans,0,1
9324,South Carolina,45,197900,4156,42.0,Republicans,0,1
9325,South Carolina,45,199447,4182,42.0,Republicans,0,1
9326,South Carolina,45,201160,4201,42.0,Republicans,0,1
9327,South Carolina,45,203161,4231,42.0,Republicans,0,1
9328,South Carolina,45,205018,4274,42.0,Republicans,0,1
9329,South Carolina,45,206295,4283,42.0,Republicans,0,1
9330,South Carolina,45,207552,4288,42.0,Republicans,0,1
9331,South Carolina,45,209230,4313,42.0,Republicans,0,1
9332,South Carolina,45,210905,4317,42.0,Republicans,0,1
9333,South Carolina,45,210905,4317,42.0,Republicans,0,1
9334,South Carolina,45,213120,4346,42.0,Republicans,0,1
9335,South Carolina,45,214911,4346,42.0,Republicans,0,1
9336,South Carolina,45,216129,4353,42.0,Republicans,0,1
9337,South Carolina,45,217487,4381,42.0,Republicans,0,1
9338,South Carolina,45,218912,4404,42.0,Republicans,0,1
9339,South Carolina,45,220835,4444,42.0,Republicans,0,1
9340,South Carolina,45,223063,4466,42.0,Republicans,0,1
9341,South Carolina,45,226013,4496,42.0,Republicans,0,1
9342,South Carolina,45,229235,4517,42.0,Republicans,0,1
9343,South Carolina,45,232099,4566,42.0,Republicans,0,1
9344,South Carolina,45,234652,4579,42.0,Republicans,0,1
9345,South Carolina,45,236954,4585,42.0,Republicans,0,1
9346,South Carolina,45,239444,4612,42.0,Republicans,0,1
9347,South Carolina,45,241686,4627,42.0,Republicans,0,1
9348,South Carolina,45,245226,4673,42.0,Republicans,0,1
9349,South Carolina,45,248798,4685,42.0,Republicans,0,1
9350,South Carolina,45,252206,4739,42.0,Republicans,0,1
9351,South Carolina,45,254776,4751,42.0,Republicans,0,1
9352,South Carolina,45,257320,4756,42.0,Republicans,0,1
9353,South Carolina,45,260119,4800,42.0,Republicans,0,1
9354,South Carolina,45,262774,4843,42.0,Republicans,0,1
9355,South Carolina,45,267076,4872,42.0,Republicans,0,1
9356,South Carolina,45,270537,4895,42.0,Republicans,0,1
9357,South Carolina,45,273406,4935,42.0,Republicans,0,1
9358,South Carolina,45,275733,4962,42.0,Republicans,0,1
9359,South Carolina,45,278055,4976,42.0,Republicans,0,1
9360,South Carolina,45,282230,5028,42.0,Republicans,0,1
9361,South Carolina,45,285028,5043,42.0,Republicans,0,1
9362,South Carolina,45,285028,5043,42.0,Republicans,0,1
9363,South Carolina,45,288892,5124,42.0,Republicans,0,1
9364,South Carolina,45,296179,5155,42.0,Republicans,0,1
9365,South Carolina,45,298050,5173,42.0,Republicans,0,1
9366,South Carolina,45,300602,5198,42.0,Republicans,0,1
9367,South Carolina,45,303475,5249,42.0,Republicans,0,1
9368,South Carolina,45,307507,5296,42.0,Republicans,0,1
9369,South Carolina,45,307507,5296,42.0,Republicans,0,1
9370,South Carolina,45,312718,5385,42.0,Republicans,0,1
9371,South Carolina,45,321669,5469,42.0,Republicans,0,1
9372,South Carolina,45,325472,5484,42.0,Republicans,0,1
9373,South Carolina,45,328073,5498,42.0,Republicans,0,1
9374,South Carolina,45,333235,5582,42.0,Republicans,0,1
9375,South Carolina,45,338112,5661,42.0,Republicans,0,1
9376,South Carolina,45,344176,5695,42.0,Republicans,0,1
9377,South Carolina,45,350084,5758,42.0,Republicans,0,1
9378,South Carolina,45,354525,5811,42.0,Republicans,0,1
9379,South Carolina,45,357654,5826,42.0,Republicans,0,1
9380,South Carolina,45,359357,5860,42.0,Republicans,0,1
9381,South Carolina,45,365378,5911,42.0,Republicans,0,1
9382,South Carolina,45,371180,5934,42.0,Republicans,0,1
9383,South Carolina,45,375967,6037,42.0,Republicans,0,1
9384,South Carolina,45,382422,6108,42.0,Republicans,0,1
9385,South Carolina,45,388184,6237,42.0,Republicans,0,1
9386,South Carolina,45,391464,6248,42.0,Republicans,0,1
9387,South Carolina,45,394318,6259,42.0,Republicans,0,1
9388,South Carolina,45,399843,6328,42.0,Republicans,0,1
9389,South Carolina,45,404492,6373,42.0,Republicans,0,1
9390,South Carolina,45,409188,6404,42.0,Republicans,0,1
9391,South Carolina,45,413789,6479,42.0,Republicans,0,1
9392,South Carolina,45,418325,6547,42.0,Republicans,0,1
9393,South Carolina,45,421417,6552,42.0,Republicans,0,1
9394,South Carolina,45,423667,6578,42.0,Republicans,0,1
9395,South Carolina,45,427231,6673,42.0,Republicans,0,1
9396,South Carolina,45,431169,6903,42.0,Republicans,0,1
9397,South Carolina,45,435633,6942,42.0,Republicans,0,1
9398,South Carolina,45,439785,7014,42.0,Republicans,0,1
9399,South Carolina,45,443386,7042,42.0,Republicans,0,1
9400,South Carolina,45,445916,7283,42.0,Republicans,0,1
9401,South Carolina,45,447904,7318,42.0,Republicans,0,1
9402,South Carolina,45,450794,7394,42.0,Republicans,0,1
9403,South Carolina,45,453878,7487,42.0,Republicans,0,1
9404,South Carolina,45,459974,7553,42.0,Republicans,0,1
9405,South Carolina,45,462981,7611,42.0,Republicans,0,1
9406,South Carolina,45,466373,7651,42.0,Republicans,0,1
9407,South Carolina,45,468403,7690,42.0,Republicans,0,1
9408,South Carolina,45,470311,7693,42.0,Republicans,0,1
9409,South Carolina,45,473140,7742,42.0,Republicans,0,1
9410,South Carolina,45,476287,7837,42.0,Republicans,0,1
9411,South Carolina,45,480157,7894,42.0,Republicans,0,1
9412,South Carolina,45,483140,7911,42.0,Republicans,0,1
9413,South Carolina,45,487293,7998,42.0,Republicans,0,1
9414,South Carolina,45,489018,8034,42.0,Republicans,0,1
9415,South Carolina,45,490453,8055,42.0,Republicans,0,1
9416,South Carolina,45,492369,8117,42.0,Republicans,0,1
9417,South Carolina,45,495044,8155,42.0,Republicans,0,1
9418,South Carolina,45,497937,8213,42.0,Republicans,0,1
9419,South Carolina,45,501277,8256,42.0,Republicans,0,1
9420,South Carolina,45,504149,8324,42.0,Republicans,0,1
9421,South Carolina,45,505589,8332,42.0,Republicans,0,1
9422,South Carolina,45,506912,8357,42.0,Republicans,0,1
9423,South Carolina,45,509044,8398,42.0,Republicans,0,1
9424,South Carolina,45,511546,8443,42.0,Republicans,0,1
9425,South Carolina,45,513295,8477,42.0,Republicans,0,1
9426,South Carolina,45,515072,8498,42.0,Republicans,0,1
9427,South Carolina,45,516823,8546,42.0,Republicans,0,1
9428,South Carolina,45,517976,8562,42.0,Republicans,0,1
9429,South Carolina,45,518823,8576,42.0,Republicans,0,1
9430,South Carolina,45,519996,8620,42.0,Republicans,0,1
9431,South Carolina,45,521563,8660,42.0,Republicans,0,1
9432,South Carolina,45,523258,8699,42.0,Republicans,0,1
9433,South Carolina,45,524457,8719,42.0,Republicans,0,1
9434,South Carolina,45,525865,8754,42.0,Republicans,0,1
9435,South Carolina,45,526716,8760,42.0,Republicans,0,1
9436,South Carolina,45,527348,8763,42.0,Republicans,0,1
9437,South Carolina,45,528473,8781,42.0,Republicans,0,1
9438,South Carolina,45,529392,8822,42.0,Republicans,0,1
9439,South Carolina,45,530880,8833,42.0,Republicans,0,1
9440,South Carolina,45,532549,8870,42.0,Republicans,0,1
9441,South Carolina,45,533421,8875,42.0,Republicans,0,1
9442,South Carolina,45,534188,8878,42.0,Republicans,0,1
9443,South Carolina,45,534869,8881,42.0,Republicans,0,1
9444,South Carolina,45,536100,8933,42.0,Republicans,0,1
9445,South Carolina,45,537498,8938,42.0,Republicans,0,1
9446,South Carolina,45,538801,8966,42.0,Republicans,0,1
9447,South Carolina,45,540390,8977,42.0,Republicans,0,1
9448,South Carolina,45,541582,9007,42.0,Republicans,0,1
9449,South Carolina,45,542203,9027,42.0,Republicans,0,1
9450,South Carolina,45,542912,9030,42.0,Republicans,0,1
9451,South Carolina,45,543925,9055,42.0,Republicans,0,1
9452,South Carolina,45,545254,9083,42.0,Republicans,0,1
9453,South Carolina,45,546670,9092,42.0,Republicans,0,1
9454,South Carolina,45,548114,9104,42.0,Republicans,0,1
9455,South Carolina,45,549199,9122,42.0,Republicans,0,1
9456,South Carolina,45,550068,9122,42.0,Republicans,0,1
9457,South Carolina,45,550669,9126,42.0,Republicans,0,1
9458,South Carolina,45,551630,9146,42.0,Republicans,0,1
9459,South Carolina,45,552681,9174,42.0,Republicans,0,1
9460,South Carolina,45,554031,9179,42.0,Republicans,0,1
9461,South Carolina,45,555274,9196,42.0,Republicans,0,1
9462,South Carolina,45,555274,9196,42.0,Republicans,0,1
9463,South Carolina,45,556469,9203,42.0,Republicans,0,1
9464,South Carolina,45,557803,9204,42.0,Republicans,0,1
9465,South Carolina,45,558631,9213,42.0,Republicans,0,1
9466,South Carolina,45,559597,9237,42.0,Republicans,0,1
9467,South Carolina,45,560762,9248,42.0,Republicans,0,1
9468,South Carolina,45,561773,9273,42.0,Republicans,0,1
9469,South Carolina,45,562691,9276,42.0,Republicans,0,1
9470,South Carolina,45,563427,9276,42.0,Republicans,0,1
9471,South Carolina,45,564128,9289,42.0,Republicans,0,1
9472,South Carolina,45,564931,9304,42.0,Republicans,0,1
9473,South Carolina,45,566018,9307,42.0,Republicans,0,1
9474,South Carolina,45,567277,9309,42.0,Republicans,0,1
9475,South Carolina,45,568258,9321,42.0,Republicans,0,1
9476,South Carolina,45,569279,9336,42.0,Republicans,0,1
9477,South Carolina,45,570032,9352,42.0,Republicans,0,1
9478,South Carolina,45,570606,9355,42.0,Republicans,0,1
9479,South Carolina,45,571369,9365,42.0,Republicans,0,1
9480,South Carolina,45,572248,9388,42.0,Republicans,0,1
9481,South Carolina,45,573225,9404,42.0,Republicans,0,1
9482,South Carolina,45,574226,9414,42.0,Republicans,0,1
9483,South Carolina,45,574985,9430,42.0,Republicans,0,1
9484,South Carolina,45,575515,9433,42.0,Republicans,0,1
9485,South Carolina,45,575956,9435,42.0,Republicans,0,1
9486,South Carolina,45,576639,9472,42.0,Republicans,0,1
9487,South Carolina,45,577550,9495,42.0,Republicans,0,1
9488,South Carolina,45,578659,9497,42.0,Republicans,0,1
9489,South Carolina,45,579556,9506,42.0,Republicans,0,1
9490,South Carolina,45,580273,9520,42.0,Republicans,0,1
9491,South Carolina,45,580794,9524,42.0,Republicans,0,1
9492,South Carolina,45,581221,9524,42.0,Republicans,0,1
9493,South Carolina,45,581835,9536,42.0,Republicans,0,1
9494,South Carolina,45,582506,9558,42.0,Republicans,0,1
9495,South Carolina,45,583373,9566,42.0,Republicans,0,1
9496,South Carolina,45,583996,9586,42.0,Republicans,0,1
9497,South Carolina,45,584517,9592,42.0,Republicans,0,1
9498,South Carolina,45,584932,9596,42.0,Republicans,0,1
9499,South Carolina,45,585219,9596,42.0,Republicans,0,1
9500,South Carolina,45,585601,9603,42.0,Republicans,0,1
9501,South Carolina,45,585957,9619,42.0,Republicans,0,1
9502,South Carolina,45,586585,9627,42.0,Republicans,0,1
9503,South Carolina,45,588110,9638,42.0,Republicans,0,1
9504,South Carolina,45,588593,9653,42.0,Republicans,0,1
9505,South Carolina,45,588939,9654,42.0,Republicans,0,1
9506,South Carolina,45,589098,9656,42.0,Republicans,0,1
9507,South Carolina,45,589488,9667,42.0,Republicans,0,1
9508,South Carolina,45,589846,9669,42.0,Republicans,0,1
9509,South Carolina,45,590314,9672,42.0,Republicans,0,1
9510,South Carolina,45,590645,9674,42.0,Republicans,0,1
9511,South Carolina,45,590981,9684,42.0,Republicans,0,1
9512,South Carolina,45,591365,9690,42.0,Republicans,0,1
9513,South Carolina,45,591525,9705,42.0,Republicans,0,1
9514,South Carolina,45,591862,9708,42.0,Republicans,0,1
9515,South Carolina,45,592243,9711,42.0,Republicans,0,1
9516,South Carolina,45,592651,9726,42.0,Republicans,0,1
9517,South Carolina,45,592912,9728,42.0,Republicans,0,1
9518,South Carolina,45,593092,9732,42.0,Republicans,0,1
9519,South Carolina,45,593262,9736,42.0,Republicans,0,1
9520,South Carolina,45,593262,9736,42.0,Republicans,0,1
9521,South Carolina,45,593526,9739,42.0,Republicans,0,1
9522,South Carolina,45,593628,9739,42.0,Republicans,0,1
9523,South Carolina,45,593727,9744,42.0,Republicans,0,1
9524,South Carolina,45,593948,9752,42.0,Republicans,0,1
9525,South Carolina,45,594130,9754,42.0,Republicans,0,1
9526,South Carolina,45,594225,9754,42.0,Republicans,0,1
9527,South Carolina,45,594345,9754,42.0,Republicans,0,1
9528,South Carolina,45,594574,9761,42.0,Republicans,0,1
9529,South Carolina,45,594659,9761,42.0,Republicans,0,1
9530,South Carolina,45,594805,9776,42.0,Republicans,0,1
9531,South Carolina,45,594805,9776,42.0,Republicans,0,1
9532,South Carolina,45,594877,9780,42.0,Republicans,0,1
9533,South Carolina,45,595201,9790,42.0,Republicans,0,1
9534,South Carolina,45,595285,9790,42.0,Republicans,0,1
9535,South Carolina,45,595310,9786,42.0,Republicans,0,1
9536,South Carolina,45,595361,9790,42.0,Republicans,0,1
9537,South Carolina,45,595448,9792,42.0,Republicans,0,1
9538,South Carolina,45,595448,9792,42.0,Republicans,0,1
9539,South Carolina,45,595448,9792,42.0,Republicans,0,1
9540,South Carolina,45,595750,9801,42.0,Republicans,0,1
9541,South Carolina,45,595813,9804,42.0,Republicans,0,1
9542,South Carolina,45,595901,9804,42.0,Republicans,0,1
9543,South Carolina,45,596032,9805,42.0,Republicans,0,1
9544,South Carolina,45,596144,9819,42.0,Republicans,0,1
9545,South Carolina,45,596144,9819,42.0,Republicans,0,1
9546,South Carolina,45,596144,9819,42.0,Republicans,0,1
9547,South Carolina,45,596616,9814,42.0,Republicans,0,1
9548,South Carolina,45,596712,9817,42.0,Republicans,0,1
9549,South Carolina,45,596840,9819,42.0,Republicans,0,1
9550,South Carolina,45,597021,9826,42.0,Republicans,0,1
9551,South Carolina,45,597261,9830,42.0,Republicans,0,1
9552,South Carolina,45,597261,9830,42.0,Republicans,0,1
9553,South Carolina,45,597261,9830,42.0,Republicans,0,1
9554,South Carolina,45,597961,9841,42.0,Republicans,0,1
9555,South Carolina,45,598093,9841,42.0,Republicans,0,1
9556,South Carolina,45,598229,9843,42.0,Republicans,0,1
9557,South Carolina,45,598511,9844,42.0,Republicans,0,1
9558,South Carolina,45,598918,9846,42.0,Republicans,0,1
9559,South Carolina,45,598918,9846,42.0,Republicans,0,1
9560,South Carolina,45,598918,9846,42.0,Republicans,0,1
9561,South Carolina,45,600027,9856,42.0,Republicans,0,1
9562,South Carolina,45,600283,9856,42.0,Republicans,0,1
9563,South Carolina,45,600607,9860,42.0,Republicans,0,1
9564,South Carolina,45,601232,9865,42.0,Republicans,0,1
9565,South Carolina,45,601803,9862,42.0,Republicans,0,1
9566,South Carolina,45,601803,9862,42.0,Republicans,0,1
9567,South Carolina,45,601803,9862,42.0,Republicans,0,1
9568,South Carolina,45,603641,9857,42.0,Republicans,0,1
9569,South Carolina,45,603973,9860,42.0,Republicans,0,1
9570,South Carolina,45,604650,9870,42.0,Republicans,0,1
9571,South Carolina,45,605590,9876,42.0,Republicans,0,1
9572,South Carolina,45,606833,9878,42.0,Republicans,0,1
9573,South Carolina,45,606833,9878,42.0,Republicans,0,1
9574,South Carolina,45,606833,9878,42.0,Republicans,0,1
9575,South Carolina,45,610477,9882,42.0,Republicans,0,1
9576,South Carolina,45,611594,9883,42.0,Republicans,0,1
9577,South Carolina,45,613033,9894,42.0,Republicans,0,1
9578,South Carolina,45,614912,9904,42.0,Republicans,0,1
9579,South Carolina,45,617148,9904,42.0,Republicans,0,1
9580,South Carolina,45,617148,9904,42.0,Republicans,0,1
9581,South Carolina,45,617148,9904,42.0,Republicans,0,1
9582,South Carolina,45,623947,9915,42.0,Republicans,0,1
9583,South Carolina,45,626038,9917,42.0,Republicans,0,1
9584,South Carolina,45,628202,9930,42.0,Republicans,0,1
9585,South Carolina,45,631037,9939,42.0,Republicans,0,1
9586,South Carolina,45,634310,9950,42.0,Republicans,0,1
9587,South Carolina,45,634310,9950,42.0,Republicans,0,1
9588,South Carolina,45,634310,9950,42.0,Republicans,0,1
9589,South Carolina,45,643621,9981,42.0,Republicans,0,1
9590,South Carolina,45,645859,9992,42.0,Republicans,0,1
9591,South Carolina,45,648508,10007,42.0,Republicans,0,1
9592,South Carolina,45,651787,10019,42.0,Republicans,0,1
9593,South Carolina,45,656313,10039,42.0,Republicans,0,1
9594,South Carolina,45,656313,10039,42.0,Republicans,0,1
9595,South Carolina,45,656313,10039,42.0,Republicans,0,1
9596,South Carolina,45,667352,10108,42.0,Republicans,0,1
9597,South Carolina,45,669638,10115,42.0,Republicans,0,1
9598,South Carolina,45,673172,10140,42.0,Republicans,0,1
